PitchNo,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,Batter,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,ContactQuality,PlayResult,OutsonPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Direction,Angle,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,ContactPositionX,ContactPositionY,ContactPositionZ,EffectiveVelo,MaxHeight,MeasuredDuration,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ
258,4,1,Pitcher 3,Right,Team 2,Batter 5,Right,Team 1,Undefined,8,Bottom,2,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,82.70741856,0.290056268,-1.920217282,2829.546159,95.0767081,9:15,5.827776342,2.266928314,5.725655662,-39.22795944,1.632086826,-18.7551064,2.829053679,-1.08490234,76.40014142,-6.997028017,-5.420613148,0.460066854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.528078939,0.795745157,-2.095322909,50,5.82782818,4.618067545,-120.3312894,-0.611469447,14.00204924,22.85079014,-31.00465618,NULL,NULL,NULL,81.92804193,NULL,NULL,-0.606487285,2.573965103,1.279590815
259,4,2,Pitcher 3,Right,Team 2,Batter 5,Right,Team 1,Undefined,8,Bottom,2,1,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,81.62606906,0.159010378,-0.651305374,2839.767476,99.64664954,9:15,5.840039005,2.295214343,5.466825391,-38.78033536,3.743454505,-22.23221383,2.757153852,-0.166977939,74.98415351,-7.034939409,-4.798924364,0.469339925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.63141029,1.944384179,-2.22300673,50,5.82785917,2.059824216,-118.7256121,-0.909241165,16.55610845,23.31752849,-29.40641896,NULL,NULL,NULL,80.30933333,NULL,NULL,-0.926593854,2.459440427,0.368019197
260,4,3,Pitcher 3,Right,Team 2,Batter 5,Right,Team 1,Undefined,8,Bottom,2,1,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,82.69437433,-0.88010574,-1.472039708,2959.915022,95.79129351,9:15,5.788200763,2.463648982,5.629098995,-38.94943135,2.255998625,-22.58234162,1.720982381,-0.791858044,76.24678212,-8.09326562,-5.690314893,0.4620072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.65233487,1.458092116,-2.324131892,50,5.688604801,3.801815197,-120.2649346,-3.074938225,17.01749908,23.94225916,-30.04459712,NULL,NULL,NULL,81.58395917,NULL,NULL,-0.297103203,1.47201265,0.964978031
261,4,4,Pitcher 3,Right,Team 2,Batter 5,Right,Team 1,Undefined,8,Bottom,2,1,2,Slider,Curveball,InPlay,Undefined,FlyBall,NULL,Out,NULL,0,NULL,81.62790745,0.079951718,-1.809310622,2783.232779,101.1145418,9:15,5.788830455,2.506648009,5.603515122,-38.11889795,4.195869818,-21.53746767,2.686919745,-0.977511128,75.12275031,-6.994909343,-5.827493219,0.468185004,74.03273539,0.541370072,34.07608356,3783.441728,109.8169023,60.0627365,6.338718097,259.4787698,253.5511024,6.459907818,4.472462769,10.98790611,2.218201707,-2.338153259,50,5.771206638,4.422626799,-118.707605,-1.025016581,15.64285857,23.2094785,-29.01612063,2.131093689,2.721155931,0.838867026,80.50744084,65.5426535,4.341655056,2.259192526,2.789875586,0.892061206
262,1,1,Pitcher 7,Right,Team 1,Batter 9,Left,Team 2,Undefined,9,Top,0,0,0,Cutter,Cutter,InPlay,Undefined,LineDrive,NULL,HomeRun,NULL,1,NULL,86.87275409,-0.937542686,-1.014804124,2605.42969,156.6262987,11:15,5.604521997,1.233024766,5.386764564,-27.70170704,9.489049605,-4.114513698,2.417181986,-0.061007015,80.46227689,-6.050330885,-1.777493581,0.438923694,106.6831243,32.16573563,28.50762838,3087.689195,89.39933607,55.63525257,64.09179406,390.4164176,173.9082383,46.06235376,4.68999939,1.924681243,5.240873956,-1.13956233,50,5.501382261,2.383305529,-126.4511919,-3.035184087,3.152753516,22.96257949,-23.5891549,2.499599814,2.488207776,-0.0486678,85.87455416,81.72938646,1.59380796,2.528392902,2.533906609,0.026680024
263,2,1,Pitcher 7,Right,Team 1,Batter 1,Left,Team 2,Undefined,9,Top,0,0,0,Sinker,Fastball,StrikeCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,90.60585339,-1.499347817,-1.847081982,2179.96737,221.8932995,1:30,5.524027271,1.372129751,5.564568382,-19.880053,14.11670735,12.68865124,2.465799236,0.703599375,83.72414854,-5.185317916,0.513355431,0.419652955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.196799728,7.870781483,-1.221322387,50,5.381687511,3.803806303,-131.8419635,-4.154514664,-12.81417633,24.98750687,-18.15982201,NULL,NULL,NULL,89.81797005,NULL,NULL,-1.222729,2.221488607,-0.730298639
264,2,2,Pitcher 7,Right,Team 1,Batter 1,Left,Team 2,Undefined,9,Top,0,0,1,Cutter,Cutter,FoulBall,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,88.24602967,-0.542703769,-1.054833305,2569.884051,172.5026821,11:45,5.857062762,1.002093082,5.239020156,-23.40955821,12.67418738,-1.671945313,3.3961529,-0.128638532,81.91802114,-4.850050808,-1.363252619,0.432341898,72.65978747,-171.6390446,25.3813043,3141.203843,-109.0920728,24.19777915,-14.10346396,177.2021695,63.2510582,-173.2545487,2.166641235,0.633739948,6.77544427,-0.903984844,50,5.789846622,2.426500633,-128.4827092,-2.06887952,1.076947524,22.47624225,-20.66018083,1.182339784,3.320918377,0.060869012,87.18187324,25.53442972,0.703209722,1.380488145,3.393081176,0.129499573
265,2,3,Pitcher 7,Right,Team 1,Batter 1,Left,Team 2,Undefined,9,Top,0,0,2,Fastball,Fastball,InPlay,Undefined,Popup,NULL,Out,NULL,0,NULL,89.6278363,-0.74884803,-2.810766898,2161.668375,213.8760147,1:15,5.625397025,1.258151708,6.055359496,-19.74068287,14.52630912,9.771636788,3.286397334,-0.531034926,82.37878169,-4.455107824,-0.974024765,0.421317511,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.021967474,8.062638214,-1.045228113,50,5.556539699,6.091048579,-130.4104322,-2.336194673,-10.43859353,25.74080639,-18.19811736,NULL,NULL,NULL,89.46311401,NULL,NULL,2.255662309,3.351286286,0.516528382
266,3,1,Pitcher 7,Right,Team 1,Batter 2,Right,Team 2,Undefined,9,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,76.86158083,1.514056252,-1.082457706,2815.389935,38.48662144,7:15,5.602224118,1.289951802,4.275872113,-62.61141165,-12.55593808,-9.949467847,1.833504179,-0.574741108,71.08130793,-9.820085064,-2.898778736,0.509210448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.769585681,-6.807277249,-1.162494879,50,5.704756814,2.463137037,-111.5722693,0.715466606,6.021274643,19.78985218,-40.76776898,NULL,NULL,NULL,74.02121598,NULL,NULL,-0.219755226,1.544251616,0.658499893
267,3,2,Pitcher 7,Right,Team 1,Batter 2,Right,Team 2,Undefined,9,Top,1,0,1,Cutter,Cutter,StrikeSwinging,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,87.19228429,-1.436429924,-1.284177833,2627.682259,147.4026282,11:00,5.979621369,0.787214682,5.495499548,-29.02990967,7.759073854,-4.981253122,2.21637284,-0.829162186,80.87671904,-6.795280212,-2.209080391,0.436546401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.326318676,4.466134132,-0.671665761,50,5.834496597,3.015880438,-126.8995465,-4.180546821,3.837165244,23.16211969,-24.80734732,NULL,NULL,NULL,86.34219958,NULL,NULL,-1.123524648,1.907012257,0.928256117
268,3,3,Pitcher 7,Right,Team 1,Batter 2,Right,Team 2,Undefined,9,Top,1,0,2,Fastball,Fastball,BallCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,90.03674627,-2.267651042,-0.868952531,2177.214184,215.4090968,1:15,5.640021744,1.233717146,6.073903932,-18.55208611,15.43265451,10.99125395,1.994670805,1.345647856,82.75932982,-5.745406782,1.202564869,0.419578763,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.193031715,8.975284287,-1.17248087,50,5.454782937,1.637201789,-131.0374488,-5.780731724,-10.81019661,26.67273009,-16.50731338,NULL,NULL,NULL,89.83385207,NULL,NULL,-0.815638096,1.766727497,-1.394459094
269,3,4,Pitcher 7,Right,Team 1,Batter 2,Right,Team 2,Undefined,9,Top,1,1,2,Cutter,Cutter,BallCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,86.8272458,-0.69453992,0.297262165,2642.132392,152.5299193,11:00,5.765244546,1.213755612,5.462347309,-28.61679978,8.485389472,-4.427671331,2.730476534,1.122982114,80.40923431,-5.987127699,-0.525023235,0.438400748,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.417276899,4.6630935,-1.23686589,50,5.684614362,-0.503480533,-126.4253542,-2.517908405,3.95850007,22.92473228,-24.53782949,NULL,NULL,NULL,85.97698952,NULL,NULL,-1.865931103,2.37558224,-1.091259878
270,3,5,Pitcher 7,Right,Team 1,Batter 2,Right,Team 2,Undefined,9,Top,1,2,2,Fastball,Fastball,BallCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,90.71763637,-2.9676979,-3.374188716,2176.557604,204.4719445,12:45,5.618727637,1.144598334,5.800552163,-16.60180741,17.3111352,7.891776734,1.468135505,-1.339246881,83.42575839,-6.059851043,-1.898861469,0.419135316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-5.114164993,10.06525681,-0.87225619,50,5.364717917,7.499126913,-131.7075401,-7.399905983,-9.039604915,26.33158825,-14.38308072,NULL,NULL,NULL,89.92889663,NULL,NULL,-1.881025801,1.111504391,1.445556532
271,3,6,Pitcher 7,Right,Team 1,Batter 2,Right,Team 2,Undefined,9,Top,1,3,2,Cutter,Cutter,InPlay,Undefined,LineDrive,NULL,Single,NULL,0,NULL,86.25443882,-1.498276815,-1.470484042,2664.060503,158.3741677,11:15,5.745746572,1.101178019,5.448842316,-25.90134869,11.63795863,-4.626276351,2.18398416,-0.661165309,80.20371988,-6.269607434,-2.327010536,0.440975687,90.45235976,10.36624544,12.71595442,1374.635221,107.2594388,17.68298864,24.40040373,225.3134436,225.3134436,14.86491879,2.177415771,2.102012748,6.505368105,-0.968325665,50,5.595743344,3.381887497,-125.5497455,-4.17498426,3.406842009,21.74601953,-21.6304582,1.129564239,2.108054691,0.620046436,85.47495387,17.9014832,2.180434038,1.273861619,2.168264109,0.66697159
272,4,1,Pitcher 7,Right,Team 1,Batter 3,Left,Team 2,Undefined,9,Top,1,0,0,ChangeUp,ChangeUp,StrikeCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,84.45120679,-0.59290793,-2.027241065,1571.287992,230.9978391,1:45,5.540080156,1.500979143,5.557958462,-28.73992289,10.61105728,13.14307836,2.590828809,0.7016083,77.68720068,-5.935620779,0.424833083,0.451491206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.528416681,5.803502887,-1.334676411,50,5.470033978,3.917828877,-122.8499834,-2.213857073,-11.56531738,23.14635559,-23.25858125,NULL,NULL,NULL,83.48418758,NULL,NULL,-1.646113952,2.262962823,-0.728628607
273,4,2,Pitcher 7,Right,Team 1,Batter 3,Left,Team 2,Undefined,9,Top,1,0,1,Cutter,Cutter,StrikeSwinging,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,87.78606591,-2.092461274,-1.966391403,2600.187338,162.9967612,11:30,5.897744893,0.955576758,5.523198461,-25.12784074,11.23507838,-3.44487624,1.845700573,-1.170402564,81.25063685,-6.732973321,-2.606486784,0.434011151,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.336942816,6.489611014,-0.782406256,50,5.699030016,4.501522611,-127.6633748,-5.530729033,2.227856503,23.88872059,-21.35988214,NULL,NULL,NULL,86.84656235,NULL,NULL,-1.046768575,1.54930271,1.283268766
274,4,3,Pitcher 7,Right,Team 1,Batter 3,Left,Team 2,Undefined,9,Top,1,0,2,Fastball,Fastball,BallCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,88.6857886,-0.853521113,-0.328201027,2180.606945,219.6302632,1:15,5.503552068,1.532622303,5.361099302,-22.9377414,13.16076813,10.92418081,2.791714315,2.135236221,81.09342054,-5.115429154,1.708581248,0.432430337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-5.873163478,7.20349966,-1.510848937,50,5.410900742,0.352564704,-128.9874544,-2.732807018,-9.890815982,26.92985415,-20.04285387,NULL,NULL,NULL,87.16404316,NULL,NULL,-1.66485773,2.508087377,-2.230798555
275,4,4,Pitcher 7,Right,Team 1,Batter 3,Left,Team 2,Undefined,9,Top,1,1,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,NULL,Undefined,NULL,0,NULL,75.98312261,0.722599577,-0.669456503,2932.78112,41.68226699,7:30,5.760949938,1.162959449,4.744975853,-63.0351827,-12.53022216,-11.11956108,1.19340257,-0.398600933,70.21160064,-10.78254682,-2.721940248,0.511491636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.569990294,-6.702273634,-1.086175067,50,5.779468519,1.657276046,-110.3722499,-0.691736959,6.846544888,20.29494843,-40.4123784,NULL,NULL,NULL,73.69109067,NULL,NULL,1.446846378,1.199154648,0.39716646
276,5,1,Pitcher 7,Right,Team 1,Batter 4,Right,Team 2,Undefined,9,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,76.40054744,0.740340343,-0.63421642,2934.480063,21.95793102,6:45,5.722632927,1.155053304,4.78647582,-65.03938827,-15.25027465,-6.13174828,1.004356154,0.043028813,70.76597504,-11.12656517,-1.766365777,0.507853811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.001646565,-8.120678431,-1.086606509,50,5.74130965,1.431777111,-111.0041788,-0.71876024,3.739020464,20.17731043,-42.28962418,NULL,NULL,NULL,74.21894985,NULL,NULL,1.719162233,1.063673226,-0.052338127
277,5,2,Pitcher 7,Right,Team 1,Batter 4,Right,Team 2,Undefined,9,Top,2,1,0,Cutter,Cutter,StrikeSwinging,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,87.11774349,-1.907235014,-1.156543855,2657.210607,152.4914908,11:00,5.944726793,0.927908159,5.581704685,-25.89741142,11.02874188,-5.759318866,2.004650782,-0.632138923,80.37051902,-6.70604063,-2.230518989,0.437359488,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.765569625,6.371506048,-0.82486532,50,5.76404805,2.752490912,-126.7304576,-5.093421935,4.524497404,24.45198462,-21.75020592,NULL,NULL,NULL,86.18168245,NULL,NULL,-0.593989041,1.764407999,0.711265029
278,5,3,Pitcher 7,Right,Team 1,Batter 4,Right,Team 2,Undefined,9,Top,2,1,1,Curveball,Curveball,InPlay,Undefined,FlyBall,NULL,Out,NULL,0,NULL,76.34173651,1.553928778,-0.225880306,2963.558314,37.33315004,7:15,5.704577317,1.045327334,4.348568341,-64.16726535,-13.34365493,-10.14501839,1.842152025,-0.015875881,70.28833576,-10.10735316,-2.086557533,0.51310267,87.75940728,-9.58129208,53.25626993,4980.411119,109.0029573,128.9150628,-14.77641122,243.2287957,71.16671768,-6.438823154,6.084043579,5.120467134,-7.269001508,-1.011277681,50,5.809478948,0.791559015,-110.7950662,0.761774069,6.341633979,20.47046177,-41.17661527,2.329477464,1.928856058,-0.067344299,73.45971613,137.5646016,1.168291906,2.348139137,2.006418974,-0.017762482
279,1,1,Pitcher 3,Right,Team 2,Batter 10,Left,Team 1,Undefined,9,Bottom,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,91.486619,-2.206106581,-4.353884046,2388.081078,257.3531403,2:30,5.942842175,1.99432368,6.027046088,-29.94890691,3.028164658,13.61794438,1.397304316,-0.910352962,84.71575309,-7.78505371,-1.804593374,0.413311569,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-8.449737883,2.188859177,-1.661253865,50,5.753572468,9.66714246,-132.8290588,-6.11252951,-15.24825867,25.76860627,-28.22406911,NULL,NULL,NULL,91.19603551,NULL,NULL,1.159323157,1.362034101,0.918429371
280,1,2,Pitcher 3,Right,Team 2,Batter 10,Left,Team 1,Undefined,9,Bottom,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,92.05533599,-1.384179616,-4.499441956,2399.900871,241.3748483,2:00,5.951668865,1.874919256,6.243906416,-24.76639435,7.522486636,13.83215638,2.607086242,-1.130436723,84.95289168,-6.032579127,-1.900037733,0.408976181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-8.666074163,4.446933761,-1.546936139,50,5.836088591,10.08596565,-133.7274945,-4.024266107,-15.84555251,26.21094092,-24.04301701,NULL,NULL,NULL,92.16276704,NULL,NULL,-1.838146192,2.253617909,1.233210655
281,1,3,Pitcher 3,Right,Team 2,Batter 10,Left,Team 1,Undefined,9,Bottom,0,2,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,91.74319858,-2.542033476,-3.504223736,2389.700061,248.3954161,2:15,5.904635434,2.051790169,6.144982442,-27.4670492,5.202927138,13.20682375,1.261061554,-0.089406889,84.76960633,-7.676384583,-1.020031985,0.411382609,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-8.077034277,3.481670216,-1.791999254,50,5.6965858,7.739548777,-133.3039711,-6.810099553,-14.64046902,26.6854052,-25.86315731,NULL,NULL,NULL,91.62365079,NULL,NULL,1.004523493,1.205336792,0.096665688
282,1,4,Pitcher 3,Right,Team 2,Batter 10,Left,Team 1,Undefined,9,Bottom,0,2,1,Fastball,Fastball,InPlay,Undefined,LineDrive,NULL,HomeRun,NULL,1,NULL,91.93412432,-2.08471489,-3.459583763,2456.54904,205.0531879,12:45,5.952403865,1.996379639,6.302480395,-16.71170171,15.71356943,7.357764952,2.634967559,-0.581319767,84.31572358,-5.23540536,-2.069855202,0.409839041,99.40658281,35.17992845,30.51801741,2821.300382,86.71587522,58.87060841,67.67801737,367.4405557,158.3312435,46.9215057,4.599428101,-4.954119116,9.155415959,-1.746198318,50,5.791202244,7.849865279,-133.6283268,-5.392295409,-8.987529996,27.90144452,-15.56472334,1.842969354,2.669832147,0.531519878,91.96873104,80.78230077,1.540801311,2.040765566,2.691958447,0.558661406
283,2,1,Pitcher 3,Right,Team 2,Batter 7,Left,Team 1,Undefined,9,Bottom,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,92.17852794,-0.787581843,-2.786695718,2406.00663,242.0797724,2:00,6.003761624,2.001007512,6.232146534,-25.49550864,6.654291376,12.60764476,3.151742963,0.479091495,84.94498991,-5.58219449,-0.409577975,0.40809442,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.588178334,3.829438833,-1.799610843,50,5.932195785,6.130479021,-134.1654631,-2.655574468,-13.93282178,27.02941931,-25.14273136,NULL,NULL,NULL,92.36190131,NULL,NULL,-1.120355017,2.89793322,-0.463844335
284,2,2,Pitcher 3,Right,Team 2,Batter 7,Left,Team 1,Undefined,9,Bottom,0,0,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,80.42134148,-0.186746741,0.151974328,2783.527856,89.25666272,9:00,5.802168411,2.400219692,6.011303769,-43.40390599,-0.294812103,-19.95153109,2.012194925,0.878363478,73.64960679,-8.333502996,-3.622987133,0.47255892,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.87558568,-0.10341384,-2.401259218,50,5.763898209,0.25843791,-117.0379334,-1.619041368,14.95397147,23.8806058,-32.31624298,NULL,NULL,NULL,79.76227916,NULL,NULL,-0.828249992,1.674726625,-0.732556945
285,2,3,Pitcher 3,Right,Team 2,Batter 7,Left,Team 1,Undefined,9,Bottom,0,0,2,Slider,Curveball,FoulBall,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,80.85070224,-0.802858828,-1.314282757,2969.958958,82.59485869,8:45,5.775811765,2.524583146,5.895425372,-45.60887934,-2.701329297,-20.50914786,1.229529668,-0.404780762,74.29746704,-9.307878324,-5.179255718,0.471452971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.68670321,-1.215172965,-2.407246425,50,5.685259379,3.297631798,-117.591638,-2.982097398,14.82187265,24.27044946,-33.85942697,NULL,NULL,NULL,79.94938799,NULL,NULL,1.836037373,1.298255284,0.366898515
286,2,4,Pitcher 3,Right,Team 2,Batter 7,Left,Team 1,Undefined,9,Bottom,0,0,2,Slider,Curveball,InPlay,Undefined,LineDrive,NULL,Out,NULL,0,NULL,80.01877207,-0.322222797,-0.556125324,2944.221398,88.6346808,9:00,5.702362756,2.985791057,5.429198529,-45.37276231,-0.596338229,-23.45384784,1.619539066,0.510508601,73.02267857,-8.751325214,-4.953483171,0.481610805,93.29410676,17.20533088,9.383806457,1474.681188,104.1638496,9.869356513,35.3537539,178.9817182,148.9504674,20.61111079,1.561133423,12.30872583,-0.214553698,-2.920693747,50,5.643127943,1.860230351,-116.2813065,-2.06919685,16.612985,24.69995387,-32.4636299,2.156339425,1.72566706,-0.618789367,78.26314551,10.19949736,1.258640107,2.358927424,1.763687788,-0.591427913
287,3,1,Pitcher 3,Right,Team 2,Batter 8,Right,Team 1,Undefined,9,Bottom,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,79.29216816,1.978867874,0.867253497,2793.769043,79.94928126,8:45,5.844137484,2.247403717,5.379106868,-49.45868866,-3.951515327,-22.08060152,3.578354416,1.220305971,72.28860705,-7.233157414,-3.264803211,0.485524834,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.97930176,-2.69536171,-2.309631371,50,5.986843305,-1.052773121,-115.1912085,2.432829446,15.96052201,23.07536388,-35.76519107,NULL,NULL,NULL,77.63223193,NULL,NULL,-1.849652006,3.144277805,-1.025568762
288,3,2,Pitcher 3,Right,Team 2,Batter 8,Right,Team 1,Undefined,9,Bottom,1,1,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,80.62222335,-0.248825154,-0.504458479,2811.169405,84.10344118,8:45,5.797588619,2.408568994,5.704011385,-45.59142471,-2.201704038,-20.96759351,1.76647607,0.191281162,73.99573186,-8.740650855,-4.444635478,0.474094531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.10274082,-1.106883914,-2.353446325,50,5.748720035,1.665761685,-117.2697993,-1.88620074,15.33795912,23.82676312,-33.7031611,NULL,NULL,NULL,79.50392602,NULL,NULL,-0.108543213,1.52745787,-0.070973579
289,3,3,Pitcher 3,Right,Team 2,Batter 8,Right,Team 1,Undefined,9,Bottom,1,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,91.94610035,0.087248488,-3.357148506,2277.753248,254.6502121,2:30,5.989124472,1.959817441,6.381158225,-29.00854732,2.991015033,10.99332109,3.652137028,-0.215605616,85.12263479,-5.370627968,-1.285864402,0.40713978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.828868354,1.615879972,-1.723407556,50,5.981676592,7.512082061,-133.8422474,-0.690802454,-12.54528496,25.43485545,-29.20552234,NULL,NULL,NULL,92.57846659,NULL,NULL,-1.635704268,3.355529243,0.280489579
290,3,4,Pitcher 3,Right,Team 2,Batter 8,Right,Team 1,Undefined,9,Bottom,1,2,1,Slider,Curveball,FoulBall,Undefined,Undefined,NULL,Undefined,NULL,0,NULL,80.68690815,-0.08330727,-0.013330359,2864.16027,83.79552543,8:45,5.834072092,2.531116874,5.668042398,-45.74392082,-2.345138045,-21.23873949,1.944413532,0.748794385,73.94714362,-8.609100864,-4.005505595,0.474144037,96.66216695,-35.5717464,47.48678651,4196.964951,83.89674941,111.3375882,-71.14291252,313.556639,72.8020711,-46.5942074,6.25428772,11.38306112,-1.232126912,-2.516757751,50,5.798541146,0.672890379,-117.3575606,-1.56109747,15.73993758,23.97754434,-33.87777311,2.649716804,2.078865132,-0.858457505,79.49562497,142.1914085,0.882045818,2.66602622,2.131475457,-0.835093826
291,3,5,Pitcher 3,Right,Team 2,Batter 8,Right,Team 1,Undefined,9,Bottom,1,2,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,NULL,Undefined,NULL,0,NULL,81.74444262,0.166795855,-1.997514776,2847.517705,90.89329396,9:00,5.811064877,2.337740729,5.909357091,-41.83267103,0.326452513,-23.19193883,2.479900255,-1.449487952,74.5899522,-7.67224637,-6.370141005,0.467323161,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.92080588,0.123412463,-2.164532351,50,5.80081003,4.825232693,-118.8249262,-0.882116117,16.79839328,25.82499752,-32.00013992,NULL,NULL,NULL,80.65591374,NULL,NULL,-0.869649062,2.161959752,1.70918627
