"mlbam_id","person_strike_zone_top","person_strike_zone_bottom"
677001,3.411,1.565
641567,3.301,1.504
676457,3.575,1.681
677002,3.319,1.513
677003,3.411,1.565
677004,3.411,1.565
677005,3.319,1.513
677006,3.319,1.513
676261,3.656,1.677
667417,3.319,1.513
674311,3.371,1.535
677007,3.411,1.565
671096,3.371,1.535
677008,3.49,1.601
674053,3.411,1.565
677009,3.371,1.535
664006,3.575,1.681
677010,3.49,1.601
677011,3.467,1.589
677012,3.411,1.565
667458,3.49,1.601
677013,3.371,1.535
676338,3.467,1.589
675990,3.411,1.565
669327,3.319,1.513
672275,3.411,1.565
676394,3.467,1.589
669319,3.319,1.513
677014,3.467,1.589
676445,3.411,1.565
676197,3.411,1.565
666397,3.467,1.589
677015,3.49,1.601
676385,3.319,1.513
676205,3.467,1.589
677016,3.656,1.677
674161,3.49,1.601
669386,3.371,1.535
677017,3.549,1.627
669142,3.371,1.535
675966,3.411,1.565
676301,3.301,1.504
677018,3.319,1.513
677019,3.467,1.589
677020,3.656,1.677
677021,3.301,1.504
677022,3.49,1.601
641865,3.49,1.601
677023,3.371,1.535
668885,3.371,1.535
677024,3.411,1.565
671086,3.411,1.565
676498,3.467,1.589
677025,3.656,1.677
677026,3.285,1.487
677027,3.411,1.565
677028,3.301,1.504
677029,3.285,1.487
676106,3.549,1.627
677030,3.371,1.535
677031,3.179,1.474
677032,3.549,1.627
676269,3.411,1.565
677033,3.467,1.589
641973,3.467,1.589
663944,3.411,1.565
677034,3.301,1.504
663924,3.467,1.589
677035,3.371,1.535
650397,3.756,1.746
671125,3.371,1.535
677036,3.656,1.677
677037,3.285,1.487
676272,3.575,1.681
677038,3.319,1.513
677039,3.656,1.677
669072,3.319,1.513
677040,3.467,1.589
677041,3.371,1.535
677042,3.49,1.601
669080,3.82,1.665
676356,3.319,1.513
677043,3.411,1.565
676547,3.467,1.589
677044,3.411,1.565
677045,3.467,1.589
677046,3.371,1.535
677047,3.467,1.589
677048,3.411,1.565
677049,3.467,1.589
676107,3.319,1.513
677050,3.467,1.589
677051,3.49,1.601
677052,3.371,1.535
656953,3.411,1.565
677053,3.49,1.601
676192,3.49,1.601
677054,3.49,1.601
676393,3.549,1.627
675661,3.467,1.589
677055,3.549,1.627
669299,3.411,1.565
676279,3.411,1.565
676253,3.371,1.535
677056,3.371,1.535
677057,3.301,1.504
676370,3.371,1.535
677058,3.411,1.565
677059,3.411,1.565
676407,3.319,1.513
677060,3.549,1.627
677061,3.467,1.589
676288,3.549,1.627
677062,3.371,1.535
677063,3.467,1.589
677064,3.411,1.565
677065,3.95,1.975
677066,3.467,1.589
677067,3.285,1.487
676262,3.285,1.487
677068,3.301,1.504
677069,3.467,1.589
677070,3.319,1.513
677071,3.467,1.589
676463,3.319,1.513
677072,3.467,1.589
677073,3.49,1.601
666311,3.319,1.513
663577,3.688,1.747
677074,3.49,1.601
677075,3.549,1.627
676496,3.411,1.565
677076,3.104,1.448
677077,3.411,1.565
677078,3.371,1.535
677079,3.49,1.601
668852,3.411,1.565
676561,3.301,1.504
663554,3.49,1.601
664761,3.575,1.681
672284,3.411,1.565
677960,3.411,1.565
678012,3.656,1.677
663470,3.319,1.513
680552,3.319,1.513
680570,3.575,1.681
677954,3.49,1.601
669002,3.549,1.627
669302,3.656,1.677
668390,3.467,1.589
669461,3.549,1.627
677941,3.467,1.589
669357,3.411,1.565
668930,3.371,1.535
678011,3.371,1.535
663538,3.411,1.565
680574,3.319,1.513
671213,3.549,1.627
669379,3.549,1.627
666179,3.49,1.601
666310,3.371,1.535
669372,3.467,1.589
678010,3.49,1.601
663738,3.656,1.677
677945,3.656,1.677
680684,3.549,1.627
669364,3.301,1.504
663460,3.49,1.601
678013,3.411,1.565
680693,3.549,1.627
678009,3.575,1.681
663546,3.95,1.975
667727,3.319,1.513
680689,3.467,1.589
680573,3.49,1.601
680571,3.549,1.627
680683,3.285,1.487
677952,3.575,1.681
677341,3.411,1.565
663618,3.371,1.535
669391,3.49,1.601
667611,3.371,1.535
669236,3.371,1.535
680742,3.656,1.677
680777,3.38,1.63
669336,3.411,1.565
680695,3.549,1.627
677950,3.319,1.513
678006,3.371,1.535
669420,3.371,1.535
677315,3.467,1.589
680704,3.319,1.513
675627,3.49,1.601
677943,3.371,1.535
663369,3.371,1.535
680686,3.411,1.565
677295,3.319,1.513
668696,3.411,1.565
669435,3.549,1.627
680711,3.371,1.535
674042,3.467,1.589
673858,3.467,1.589
663455,3.49,1.601
680911,3.371,1.535
663687,3.49,1.601
663731,3.549,1.627
680572,3.575,1.681
663728,3.49,1.601
680716,3.371,1.535
669443,3.411,1.565
664728,3.319,1.513
680771,3.411,1.565
679631,3.411,1.565
680685,3.371,1.535
680725,3.49,1.601
664687,3.371,1.535
668697,3.49,1.601
680700,3.301,1.504
680701,3.575,1.681
669460,3.411,1.565
680894,3.49,1.601
672279,3.411,1.565
669395,3.575,1.681
663845,3.319,1.513
663336,3.49,1.601
680723,3.467,1.589
663601,3.411,1.565
663743,3.319,1.513
674681,3.467,1.589
669438,3.549,1.627
680710,3.49,1.601
680694,3.549,1.627
663655,3.319,1.513
663451,3.411,1.565
680577,3.467,1.589
681464,3.467,1.589
681799,3.301,1.504
680802,3.549,1.627
663526,3.49,1.601
681792,3.549,1.627
680755,3.549,1.627
663684,3.656,1.677
680692,3.467,1.589
679324,3.49,1.601
663894,3.301,1.504
681803,3.49,1.601
667428,3.371,1.535
680438,3.467,1.589
681804,3.319,1.513
681808,3.575,1.681
676510,3.549,1.627
681068,3.26,1.481
671737,3.467,1.589
680721,3.467,1.589
680735,3.549,1.627
680709,3.301,1.504
680691,3.467,1.589
656234,3.49,1.601
663604,3.411,1.565
681581,3.411,1.565
663868,3.467,1.589
663658,3.49,1.601
663561,3.301,1.504
663686,3.549,1.627
680757,3.285,1.487
669471,3.49,1.601
681794,3.95,1.975
680713,3.319,1.513
669227,3.467,1.589
676051,3.575,1.681
680936,3.411,1.565
680722,3.411,1.565
681583,3.467,1.589
680938,3.319,1.513
671732,3.49,1.601
663901,3.549,1.627
680903,3.371,1.535
680718,3.371,1.535
677319,3.411,1.565
681809,3.467,1.589
681810,3.371,1.535
676252,3.549,1.627
681811,3.411,1.565
680698,3.371,1.535
680719,3.411,1.565
663899,3.575,1.681
681673,3.549,1.627
680748,3.467,1.589
647217,3.411,1.565
669384,3.467,1.589
679338,3.371,1.535
680763,3.49,1.601
681812,3.467,1.589
681813,3.575,1.681
669015,3.49,1.601
674033,3.411,1.565
663325,3.575,1.681
680715,3.285,1.487
679326,3.575,1.681
680575,3.411,1.565
674951,3.411,1.565
680971,3.411,1.565
681815,3.549,1.627
681806,3.549,1.627
680977,3.411,1.565
680739,3.575,1.681
681807,3.467,1.589
680768,3.82,1.665
676218,3.411,1.565
680776,3.467,1.589
663967,3.285,1.487
681546,3.49,1.601
663347,3.467,1.589
663603,3.467,1.589
681818,3.467,1.589
680970,3.467,1.589
641978,3.467,1.589
656731,3.756,1.746
680974,3.756,1.746
681795,3.49,1.601
680765,3.467,1.589
663566,3.411,1.565
680702,3.549,1.627
680890,3.319,1.513
668842,3.467,1.589
681819,3.371,1.535
663622,3.411,1.565
663457,3.49,1.601
681505,3.49,1.601
663876,3.371,1.535
681816,3.411,1.565
681817,3.411,1.565
669189,3.549,1.627
680418,3.319,1.513
667712,3.371,1.535
681564,3.49,1.601
679691,3.371,1.535
681823,3.49,1.601
669421,3.549,1.627
676149,3.411,1.565
641845,3.656,1.677
679681,3.319,1.513
663612,3.49,1.601
681484,3.411,1.565
667524,3.49,1.601
681825,3.467,1.589
681822,3.575,1.681
669476,3.371,1.535
656708,3.49,1.601
681828,3.467,1.589
663637,3.575,1.681
680543,3.549,1.627
681830,3.285,1.487
681831,3.467,1.589
681832,3.467,1.589
680862,3.467,1.589
673855,3.411,1.565
676409,3.371,1.535
681834,3.411,1.565
681404,3.411,1.565
681826,3.575,1.681
656759,3.49,1.601
681668,3.301,1.504
681835,3.285,1.487
681827,3.49,1.601
663801,3.467,1.589
681838,3.688,1.747
681084,3.49,1.601
681836,3.26,1.481
681839,3.411,1.565
681841,3.49,1.601
681837,3.319,1.513
681022,3.49,1.601
681842,3.656,1.677
681322,3.467,1.589
673912,3.371,1.535
667713,3.467,1.589
656671,3.49,1.601
667664,3.411,1.565
681260,3.301,1.504
667422,3.319,1.513
680940,3.411,1.565
667423,3.371,1.535
681584,3.411,1.565
663472,3.549,1.627
681851,3.319,1.513
663562,3.467,1.589
681853,3.411,1.565
663486,3.411,1.565
663745,3.411,1.565
681347,3.467,1.589
680106,3.285,1.487
677316,3.549,1.627
681531,3.49,1.601
681854,3.656,1.677
681855,3.549,1.627
663869,3.49,1.601
680737,3.411,1.565
676571,3.411,1.565
669251,3.756,1.746
677942,3.371,1.535
678021,3.411,1.565
663617,3.49,1.601
669345,3.49,1.601
680922,3.467,1.589
663568,3.49,1.601
680964,3.301,1.504
681852,3.467,1.589
663704,3.756,1.746
680906,3.575,1.681
680244,3.411,1.565
680883,3.411,1.565
674310,3.49,1.601
680866,3.411,1.565
680430,3.49,1.601
681671,3.49,1.601
681543,3.411,1.565
681860,3.756,1.746
681861,3.411,1.565
681353,3.656,1.677
681796,3.549,1.627
663537,3.467,1.589
663979,3.371,1.535
681862,3.301,1.504
663767,3.301,1.504
663379,3.411,1.565
667581,3.467,1.589
681856,3.411,1.565
676439,3.467,1.589
681552,3.411,1.565
681864,3.549,1.627
680920,3.411,1.565
681023,3.319,1.513
681385,3.756,1.746
681520,3.656,1.677
681016,3.467,1.589
663762,3.467,1.589
663749,3.49,1.601
679765,3.411,1.565
681865,3.411,1.565
681866,3.319,1.513
667279,3.467,1.589
681515,3.371,1.535
681867,3.656,1.677
669169,3.49,1.601
663464,3.411,1.565
681857,3.411,1.565
656824,3.467,1.589
681868,3.411,1.565
681511,3.319,1.513
680963,3.467,1.589
681869,3.411,1.565
663613,3.49,1.601
663516,3.49,1.601
681873,3.411,1.565
680761,3.49,1.601
663436,3.467,1.589
680758,3.49,1.601
641886,3.411,1.565
681870,3.549,1.627
680767,3.371,1.535
681402,3.411,1.565
663610,3.371,1.535
681874,3.467,1.589
663628,3.467,1.589
681871,3.549,1.627
681872,3.49,1.601
681875,3.549,1.627
680961,3.467,1.589
681876,3.179,1.474
681797,3.575,1.681
663350,3.371,1.535
681382,3.371,1.535
669010,3.467,1.589
674061,3.49,1.601
675626,3.301,1.504
680395,3.411,1.565
681401,3.49,1.601
681879,3.371,1.535
667465,3.371,1.535
641585,3.371,1.535
680690,3.319,1.513
681449,3.688,1.747
681883,3.49,1.601
663735,3.575,1.681
681884,3.688,1.747
680754,3.49,1.601
681877,3.301,1.504
681579,3.467,1.589
681888,3.301,1.504
681085,3.49,1.601
663495,3.301,1.504
681889,3.319,1.513
681890,3.467,1.589
681891,3.411,1.565
681585,3.549,1.627
663828,3.549,1.627
680896,3.467,1.589
681880,3.549,1.627
647179,3.49,1.601
681892,3.549,1.627
666371,3.411,1.565
663870,3.49,1.601
681893,3.371,1.535
656951,3.49,1.601
681555,3.371,1.535
681885,3.411,1.565
681526,3.371,1.535
681886,3.549,1.627
657050,3.549,1.627
681473,3.656,1.677
681887,3.371,1.535
681898,3.319,1.513
681899,3.319,1.513
663933,3.411,1.565
663665,3.411,1.565
681881,3.575,1.681
681882,3.411,1.565
663595,3.319,1.513
663778,3.575,1.681
681391,3.467,1.589
681903,3.656,1.677
681900,3.49,1.601
681116,3.411,1.565
681894,3.371,1.535
681895,3.467,1.589
681896,3.467,1.589
681897,3.467,1.589
681908,3.411,1.565
681485,3.688,1.747
681144,3.467,1.589
668714,3.411,1.565
681901,3.371,1.535
669366,3.371,1.535
663904,3.549,1.627
681154,3.49,1.601
681904,3.549,1.627
642216,3.467,1.589
663453,3.467,1.589
681909,3.104,1.448
680976,3.49,1.601
681902,3.656,1.677
681905,3.319,1.513
681910,3.49,1.601
681911,3.411,1.565
680968,3.467,1.589
663727,3.319,1.513
668372,3.575,1.681
681913,3.49,1.601
681517,3.575,1.681
681912,3.467,1.589
680905,3.49,1.601
667435,3.371,1.535
667429,3.411,1.565
681906,3.467,1.589
681920,3.467,1.589
656349,3.371,1.535
680884,3.285,1.487
681915,3.49,1.601
681513,3.467,1.589
663853,3.411,1.565
681298,3.411,1.565
681907,3.411,1.565
681916,3.467,1.589
681921,3.371,1.535
681917,3.549,1.627
681922,3.49,1.601
681923,3.26,1.481
681928,3.411,1.565
661539,3.301,1.504
681924,3.49,1.601
663835,3.467,1.589
681929,3.411,1.565
681930,3.49,1.601
677307,3.371,1.535
681925,3.371,1.535
681926,3.467,1.589
681927,3.467,1.589
681933,3.467,1.589
680881,3.467,1.589
681938,3.467,1.589
681934,3.411,1.565
668958,3.656,1.677
681545,3.371,1.535
681931,3.49,1.601
681935,3.549,1.627
677351,3.656,1.677
680415,3.319,1.513
681932,3.411,1.565
681943,3.467,1.589
681937,3.549,1.627
681558,3.301,1.504
681948,3.371,1.535
681944,3.371,1.535
681383,3.285,1.487
681945,3.49,1.601
681949,3.285,1.487
680965,3.411,1.565
662165,3.467,1.589
681946,3.656,1.677
681947,3.371,1.535
681951,3.301,1.504
681952,3.26,1.481
674632,3.467,1.589
681954,3.26,1.481
681958,3.319,1.513
663858,3.319,1.513
681955,3.371,1.535
680895,3.411,1.565
681956,3.411,1.565
681959,3.49,1.601
675624,3.49,1.601
681670,3.656,1.677
681961,3.49,1.601
663753,3.467,1.589
680769,3.575,1.681
680474,3.411,1.565
681963,3.49,1.601
668873,3.549,1.627
681962,3.26,1.481
681968,3.467,1.589
681969,3.688,1.747
681970,3.575,1.681
681971,3.411,1.565
667725,3.371,1.535
681973,3.549,1.627
681964,3.49,1.601
664771,3.49,1.601
681965,3.467,1.589
681966,3.301,1.504
681939,3.549,1.627
676146,3.575,1.681
681444,3.371,1.535
681974,3.301,1.504
681967,3.319,1.513
681533,3.319,1.513
680789,3.467,1.589
681976,3.319,1.513
681978,3.371,1.535
681977,3.549,1.627
681983,3.49,1.601
668850,3.411,1.565
681984,3.467,1.589
663674,3.467,1.589
667454,3.411,1.565
681979,3.319,1.513
681980,3.467,1.589
669215,3.575,1.681
681981,3.371,1.535
681940,3.49,1.601
681982,3.371,1.535
681988,3.549,1.627
681369,3.549,1.627
681986,3.575,1.681
681987,3.319,1.513
641970,3.49,1.601
676376,3.575,1.681
680727,3.575,1.681
667663,3.26,1.481
681993,3.467,1.589
680914,3.411,1.565
681994,3.371,1.535
681989,3.467,1.589
681995,3.371,1.535
681990,3.411,1.565
663936,3.49,1.601
663627,3.49,1.601
681996,3.49,1.601
681423,3.467,1.589
681941,3.549,1.627
681997,3.575,1.681
681998,3.411,1.565
681942,3.575,1.681
677324,3.49,1.601
682003,3.549,1.627
681999,3.301,1.504
656910,3.467,1.589
669413,3.301,1.504
676361,3.49,1.601
682000,3.411,1.565
681991,3.549,1.627
677959,3.411,1.565
681992,3.549,1.627
682008,3.301,1.504
663468,3.371,1.535
656342,3.371,1.535
682001,3.549,1.627
682002,3.49,1.601
681548,3.371,1.535
663725,3.319,1.513
661526,3.319,1.513
682009,3.549,1.627
682013,3.575,1.681
681351,3.467,1.589
682010,3.82,1.665
682014,3.371,1.535
682015,3.756,1.746
682016,3.49,1.601
681146,3.301,1.504
682011,3.467,1.589
682017,3.656,1.677
679684,3.319,1.513
663839,3.411,1.565
682012,3.411,1.565
681183,3.467,1.589
682019,3.411,1.565
681561,3.49,1.601
682023,3.575,1.681
676438,3.575,1.681
676293,3.411,1.565
681223,3.49,1.601
679793,3.371,1.535
679655,3.371,1.535
680952,3.319,1.513
682020,3.411,1.565
681676,3.371,1.535
682025,3.301,1.504
642834,3.467,1.589
663821,3.411,1.565
663795,3.49,1.601
673863,3.549,1.627
682022,3.467,1.589
682028,3.371,1.535
682029,3.411,1.565
663584,3.411,1.565
682030,3.411,1.565
682005,3.371,1.535
679786,3.49,1.601
682027,3.49,1.601
666133,3.49,1.601
682031,3.301,1.504
682032,3.549,1.627
680962,3.371,1.535
682033,3.411,1.565
663462,3.549,1.627
681518,3.411,1.565
676360,3.411,1.565
667488,3.371,1.535
681406,3.49,1.601
682034,3.575,1.681
663882,3.371,1.535
681407,3.49,1.601
682035,3.319,1.513
676327,3.301,1.504
682038,3.467,1.589
681259,3.301,1.504
682039,3.411,1.565
656619,3.319,1.513
680760,3.319,1.513
682006,3.49,1.601
656927,3.467,1.589
681532,3.371,1.535
676410,3.301,1.504
682036,3.319,1.513
682037,3.49,1.601
681282,3.319,1.513
681087,3.301,1.504
682007,3.371,1.535
663642,3.575,1.681
682040,3.49,1.601
682041,3.411,1.565
673998,3.411,1.565
671938,3.467,1.589
681503,3.411,1.565
681149,3.301,1.504
682044,3.411,1.565
682045,3.285,1.487
682048,3.49,1.601
682053,3.301,1.504
682046,3.467,1.589
682047,3.371,1.535
682049,3.49,1.601
682050,3.371,1.535
682051,3.371,1.535
682052,3.549,1.627
674665,3.467,1.589
677345,3.549,1.627
682058,3.549,1.627
682055,3.411,1.565
663871,3.301,1.504
673861,3.319,1.513
681155,3.371,1.535
682056,3.49,1.601
682063,3.371,1.535
673933,3.319,1.513
682064,3.49,1.601
679463,3.49,1.601
674333,3.549,1.627
682067,3.371,1.535
661538,3.371,1.535
671989,3.575,1.681
674160,3.411,1.565
682057,3.411,1.565
681046,3.319,1.513
663629,3.549,1.627
656216,3.411,1.565
682070,3.575,1.681
682073,3.656,1.677
679299,3.49,1.601
682072,3.575,1.681
673966,3.467,1.589
682075,3.319,1.513
681493,3.371,1.535
673963,3.371,1.535
682077,3.549,1.627
682078,3.549,1.627
682079,3.319,1.513
666918,3.371,1.535
682084,3.467,1.589
680734,3.467,1.589
682085,3.371,1.535
682086,3.549,1.627
682087,3.411,1.565
682088,3.371,1.535
682080,3.82,1.665
682059,3.49,1.601
682081,3.371,1.535
682082,3.285,1.487
682093,3.371,1.535
681508,3.301,1.504
682089,3.411,1.565
682094,3.549,1.627
682095,3.49,1.601
668220,3.371,1.535
682096,3.319,1.513
682090,3.467,1.589
682097,3.549,1.627
682098,3.549,1.627
682099,3.467,1.589
663857,3.549,1.627
676158,3.371,1.535
682100,3.49,1.601
663723,3.575,1.681
679304,3.301,1.504
681550,3.549,1.627
682091,3.467,1.589
682102,3.319,1.513
682092,3.179,1.474
682103,3.49,1.601
681479,3.575,1.681
682108,3.411,1.565
680501,3.467,1.589
682109,3.319,1.513
681247,3.411,1.565
663519,3.319,1.513
661733,3.467,1.589
680730,3.549,1.627
682110,3.319,1.513
669637,3.575,1.681
682111,3.319,1.513
657128,3.319,1.513
641300,3.549,1.627
676456,3.371,1.535
682112,3.319,1.513
682060,3.319,1.513
669375,3.411,1.565
682104,3.575,1.681
682061,3.575,1.681
679239,3.49,1.601
682106,3.411,1.565
681029,3.411,1.565
682113,3.319,1.513
682114,3.371,1.535
656551,3.411,1.565
682107,3.411,1.565
682115,3.49,1.601
682116,3.575,1.681
656804,3.549,1.627
669442,3.371,1.535
682117,3.549,1.627
677953,3.467,1.589
682118,3.371,1.535
664001,3.49,1.601
682119,3.26,1.481
669171,3.49,1.601
680780,3.49,1.601
682123,3.411,1.565
682120,3.575,1.681
674974,3.467,1.589
682121,3.549,1.627
656182,3.467,1.589
682124,3.49,1.601
662102,3.411,1.565
656201,3.319,1.513
663471,3.575,1.681
657001,3.467,1.589
682122,3.49,1.601
681075,3.285,1.487
682125,3.549,1.627
680729,3.467,1.589
682126,3.549,1.627
672021,3.575,1.681
681143,3.301,1.504
680696,3.411,1.565
678020,3.467,1.589
675105,3.411,1.565
682128,3.301,1.504
682127,3.371,1.535
682129,3.49,1.601
681031,3.49,1.601
669208,3.294,1.482
682133,3.411,1.565
668203,3.549,1.627
680967,3.301,1.504
682134,3.371,1.535
676254,3.467,1.589
682130,3.301,1.504
682131,3.411,1.565
682135,3.411,1.565
682132,3.549,1.627
659417,3.467,1.589
682062,3.656,1.677
682137,3.319,1.513
682138,3.301,1.504
682139,3.301,1.504
679663,3.319,1.513
682140,3.319,1.513
682141,3.411,1.565
682143,3.411,1.565
666202,3.656,1.677
663320,3.467,1.589
682148,3.411,1.565
679820,3.411,1.565
682153,3.467,1.589
682154,3.49,1.601
680868,3.411,1.565
681083,3.179,1.474
667706,3.371,1.535
682156,3.371,1.535
656952,3.411,1.565
682149,3.467,1.589
682150,3.371,1.535
679701,3.319,1.513
682151,3.301,1.504
681506,3.411,1.565
682158,3.371,1.535
674677,3.319,1.513
682152,3.319,1.513
682144,3.575,1.681
679721,3.301,1.504
682160,3.549,1.627
682161,3.371,1.535
680714,3.467,1.589
682162,3.49,1.601
667409,3.411,1.565
674029,3.319,1.513
682145,3.411,1.565
677339,3.467,1.589
681328,3.49,1.601
657047,3.49,1.601
682146,3.319,1.513
682163,3.371,1.535
682164,3.49,1.601
679682,3.411,1.565
667679,3.319,1.513
681365,3.467,1.589
682167,3.467,1.589
682147,3.467,1.589
666959,3.756,1.746
675789,3.371,1.535
681069,3.319,1.513
681233,3.467,1.589
682173,3.319,1.513
676048,3.49,1.601
682174,3.285,1.487
682175,3.549,1.627
682169,3.411,1.565
641669,3.371,1.535
682170,3.319,1.513
682171,3.467,1.589
682172,3.301,1.504
669047,3.285,1.487
682179,3.467,1.589
682180,3.285,1.487
681025,3.467,1.589
681376,3.756,1.746
680752,3.575,1.681
682176,3.656,1.677
680724,3.549,1.627
682181,3.467,1.589
681167,3.26,1.481
682182,3.371,1.535
682177,3.411,1.565
682183,3.301,1.504
682184,3.319,1.513
669908,3.656,1.677
682185,3.467,1.589
682186,3.467,1.589
682188,3.467,1.589
682189,3.319,1.513
681063,3.301,1.504
682187,3.301,1.504
681571,3.549,1.627
676340,3.411,1.565
682193,3.371,1.535
682194,3.549,1.627
682190,3.411,1.565
663879,3.575,1.681
682191,3.411,1.565
682192,3.411,1.565
680744,3.49,1.601
668353,3.467,1.589
669068,3.467,1.589
682198,3.301,1.504
682196,3.371,1.535
682197,3.371,1.535
680764,3.371,1.535
681427,3.285,1.487
682199,3.411,1.565
680885,3.411,1.565
682200,3.319,1.513
681501,3.49,1.601
681086,3.371,1.535
682201,3.411,1.565
656764,3.575,1.681
682203,3.319,1.513
681256,3.49,1.601
680865,3.656,1.677
682204,3.371,1.535
681419,3.411,1.565
682202,3.411,1.565
671913,3.411,1.565
679647,3.467,1.589
681364,3.467,1.589
682205,3.285,1.487
656788,3.371,1.535
682209,3.371,1.535
682210,3.549,1.627
656925,3.371,1.535
682206,3.575,1.681
663848,3.319,1.513
680863,3.411,1.565
669224,3.467,1.589
682207,3.467,1.589
681317,3.301,1.504
681323,3.49,1.601
682211,3.371,1.535
682218,3.319,1.513
663506,3.285,1.487
682212,3.49,1.601
680728,3.371,1.535
681200,3.467,1.589
672016,3.575,1.681
682219,3.411,1.565
682223,3.411,1.565
681044,3.411,1.565
682224,3.371,1.535
669396,3.371,1.535
681072,3.575,1.681
680736,3.411,1.565
682225,3.688,1.747
680893,3.371,1.535
681405,3.575,1.681
682226,3.371,1.535
667441,3.411,1.565
682227,3.656,1.677
681120,3.319,1.513
681252,3.49,1.601
680775,3.371,1.535
681360,3.411,1.565
681040,3.549,1.627
681408,3.49,1.601
681197,3.467,1.589
682228,2.8,1.34
682214,3.467,1.589
669293,3.756,1.746
659412,3.49,1.601
681409,3.411,1.565
682216,3.549,1.627
659359,3.411,1.565
666318,3.756,1.746
682229,3.756,1.746
681358,3.467,1.589
682230,3.49,1.601
682231,3.575,1.681
674178,3.371,1.535
680910,3.49,1.601
682233,3.549,1.627
678014,3.575,1.681
681189,3.319,1.513
680915,3.467,1.589
673797,3.549,1.627
682239,3.319,1.513
681672,3.371,1.535
681065,3.549,1.627
669465,3.371,1.535
681036,3.301,1.504
667407,3.467,1.589
673995,3.411,1.565
677961,3.575,1.681
672266,3.371,1.535
680874,3.467,1.589
669371,3.549,1.627
677336,3.549,1.627
682240,3.549,1.627
682236,3.179,1.474
682241,3.285,1.487
681430,3.467,1.589
682237,3.467,1.589
680916,3.656,1.677
682242,3.467,1.589
663923,3.467,1.589
677944,3.549,1.627
681562,3.371,1.535
682243,3.467,1.589
682248,3.371,1.535
662118,3.549,1.627
677966,3.467,1.589
669441,3.575,1.681
681246,3.575,1.681
677955,3.549,1.627
682250,3.549,1.627
682251,3.371,1.535
677958,3.575,1.681
666910,3.301,1.504
668495,3.549,1.627
682244,3.411,1.565
682222,3.371,1.535
673872,3.467,1.589
681287,3.371,1.535
680869,3.49,1.601
681553,3.575,1.681
680703,3.371,1.535
661525,3.411,1.565
680756,3.319,1.513
682254,3.467,1.589
681060,3.756,1.746
677300,3.467,1.589
682255,3.49,1.601
678022,3.411,1.565
681370,3.467,1.589
682246,3.371,1.535
682247,3.756,1.746
681192,3.49,1.601
681388,3.411,1.565
682258,3.371,1.535
678026,3.49,1.601
681294,3.575,1.681
680753,3.411,1.565
680864,3.371,1.535
681303,3.49,1.601
680904,3.49,1.601
680918,3.411,1.565
682256,3.371,1.535
681227,3.371,1.535
682252,3.319,1.513
669361,3.467,1.589
680731,3.49,1.601
663919,3.371,1.535
682257,3.371,1.535
682259,3.575,1.681
682263,3.285,1.487
680743,3.656,1.677
682260,3.49,1.601
681077,3.656,1.677
682261,3.319,1.513
682262,3.301,1.504
661455,3.49,1.601
682269,3.49,1.601
682270,3.179,1.474
681380,3.467,1.589
664114,3.49,1.601
677948,3.575,1.681
677348,3.49,1.601
681066,3.656,1.677
682264,3.467,1.589
657098,3.371,1.535
682265,3.467,1.589
682266,3.285,1.487
682271,3.371,1.535
682272,3.301,1.504
682267,3.371,1.535
668789,3.371,1.535
682273,3.411,1.565
682278,3.319,1.513
681346,3.49,1.601
681567,3.411,1.565
677951,3.411,1.565
683734,3.371,1.535
682985,3.49,1.601
682928,3.467,1.589
673962,3.467,1.589
666201,3.656,1.677
683146,3.49,1.601
686577,3.467,1.589
681082,3.49,1.601
669717,3.371,1.535
682998,3.301,1.504
671131,3.688,1.747
682990,3.49,1.601
669699,3.549,1.627
682982,3.467,1.589
686796,3.575,1.681
686754,3.371,1.535
683011,3.319,1.513
683737,3.411,1.565
686676,3.467,1.589
683005,3.549,1.627
686753,3.371,1.535
683101,3.49,1.601
686445,3.301,1.504
674674,3.371,1.535
686751,3.411,1.565
683002,3.467,1.589
683010,3.49,1.601
683083,3.285,1.487
687084,3.49,1.601
677956,3.549,1.627
674114,3.371,1.535
668824,3.549,1.627
683086,3.656,1.677
683181,3.49,1.601
683764,3.467,1.589
677347,3.371,1.535
669194,3.49,1.601
685301,3.549,1.627
686801,3.467,1.589
685121,3.371,1.535
669648,3.549,1.627
668845,3.467,1.589
686798,3.371,1.535
668664,3.411,1.565
666121,3.467,1.589
683090,3.411,1.565
679525,3.467,1.589
669065,3.49,1.601
669707,3.49,1.601
686482,3.411,1.565
674072,3.49,1.601
666150,3.285,1.487
666154,3.467,1.589
683167,3.656,1.677
669183,3.549,1.627
686643,3.411,1.565
680814,3.371,1.535
686531,3.411,1.565
687431,3.411,1.565
682997,3.411,1.565
686580,3.549,1.627
687529,3.467,1.589
672018,3.371,1.535
682929,3.49,1.601
687072,3.319,1.513
686799,3.656,1.677
666138,3.49,1.601
686651,3.411,1.565
671739,3.371,1.535
687071,3.371,1.535
686608,3.411,1.565
683172,3.26,1.481
686752,3.49,1.601
686449,3.49,1.601
687526,3.319,1.513
666331,3.467,1.589
685084,3.411,1.565
687401,3.319,1.513
686681,3.371,1.535
686808,3.301,1.504
657212,3.371,1.535
666374,3.411,1.565
671155,3.371,1.535
683227,3.301,1.504
683770,3.467,1.589
680799,3.49,1.601
669062,3.575,1.681
682992,3.467,1.589
677338,3.285,1.487
669091,3.467,1.589
669467,3.371,1.535
